user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,leave
用户40241,2020-05-18 09:11:00,2020-06-07 16:22:00,1,0,1702.88,False
用户40230,2020-05-18 09:11:00,2020-05-18 16:26:00,1,0,87.37,False
用户40231,2020-05-18 09:11:00,2020-05-18 14:05:00,1,0,68.13,False
用户40232,2020-05-18 09:11:00,2020-06-15 21:49:00,1,0,1692.72,False
用户40233,2020-05-18 09:11:00,2020-06-11 21:05:00,1,0,1111.1,False
用户40234,2020-05-18 09:11:00,2020-05-18 12:57:00,2,0,0.0,False
用户40235,2020-05-18 09:11:00,2020-05-18 11:58:00,1,0,6.3,False
用户40236,2020-05-18 09:11:00,2020-05-19 10:47:00,1,0,4.98,False
用户40229,2020-05-18 09:11:00,2020-06-08 08:48:00,1,0,81.73,False
用户40228,2020-05-18 00:15:00,2020-06-17 19:36:00,2,0,5923.28,False
用户40227,2020-05-17 23:59:00,2020-06-10 21:48:00,0,0,0.0,False
用户40226,2020-05-17 22:43:00,2020-05-17 22:43:00,0,0,0.0,False
用户40225,2020-05-17 22:18:00,2020-05-20 14:51:00,1,0,360.05,False
用户40224,2020-05-17 21:30:00,2020-05-17 21:30:00,0,0,0.0,False
用户40223,2020-05-17 21:07:00,2020-05-17 21:15:00,0,0,0.0,False
用户40222,2020-05-17 20:36:00,2020-05-17 20:36:00,0,0,1.57,False
用户40221,2020-05-17 20:05:00,2020-05-17 20:05:00,0,0,0.12,False
用户40220,2020-05-17 19:43:00,2020-05-31 21:29:00,0,0,0.0,False
用户40219,2020-05-17 19:20:00,2020-06-01 17:33:00,1,0,24.6,False
用户40218,2020-05-17 19:20:00,2020-06-02 09:08:00,1,0,1033.83,False
用户40217,2020-05-17 19:09:00,2020-05-17 19:09:00,0,0,0.0,False
用户40216,2020-05-17 18:46:00,2020-05-17 18:46:00,0,0,0.0,False
用户40215,2020-05-17 18:44:00,2020-05-17 18:45:00,0,0,0.0,False
用户40214,2020-05-17 18:40:00,2020-06-16 00:59:00,1,0,1058.27,False
用户40213,2020-05-17 16:25:00,2020-05-17 16:25:00,0,0,1.02,False
用户40212,2020-05-17 16:11:00,2020-05-17 16:11:00,0,0,5.35,False
用户40211,2020-05-17 15:35:00,2020-05-17 15:35:00,0,0,0.95,False
用户40210,2020-05-17 12:49:00,2020-05-17 12:49:00,0,0,1.02,False
用户40209,2020-05-17 11:30:00,2020-05-17 11:30:00,0,0,0.0,False
用户40208,2020-05-17 11:20:00,2020-06-17 15:21:00,1,0,723.43,False
用户40207,2020-05-17 11:17:00,2020-05-17 11:17:00,0,0,0.0,False
用户40206,2020-05-17 10:48:00,2020-05-17 10:51:00,0,0,0.0,False
用户40205,2020-05-17 10:40:00,2020-05-17 10:40:00,0,0,0.17,False
用户40204,2020-05-17 07:28:00,2020-05-26 12:58:00,0,0,17.62,False
用户40203,2020-05-17 06:21:00,2020-05-17 06:21:00,1,0,0.0,False
用户40202,2020-05-16 23:24:00,2020-05-20 23:56:00,1,0,821.55,False
用户40201,2020-05-16 23:23:00,2020-05-26 23:20:00,1,0,1005.3,False
用户40200,2020-05-16 22:15:00,2020-06-08 16:39:00,1,0,285.32,False
用户40199,2020-05-16 21:46:00,2020-05-16 21:51:00,1,0,0.0,False
用户40198,2020-05-16 21:37:00,2020-05-16 21:39:00,0,0,1.47,False
用户40197,2020-05-16 21:01:00,2020-06-17 08:26:00,0,0,2495.65,False
用户40196,2020-05-16 20:30:00,2020-06-04 16:24:00,1,0,1047.77,False
用户40195,2020-05-16 20:28:00,2020-05-31 21:38:00,1,0,1.65,False
用户40194,2020-05-16 19:55:00,2020-06-12 21:02:00,1,0,6392.55,False
用户40193,2020-05-16 18:20:00,2020-06-15 10:06:00,1,0,4385.9,False
用户40192,2020-05-16 18:19:00,2020-05-19 15:05:00,1,0,172.32,False
用户40191,2020-05-16 17:51:00,2020-06-12 16:30:00,1,0,3720.9,False
用户40190,2020-05-16 17:00:00,2020-06-03 18:06:00,0,0,0.0,False
用户40189,2020-05-16 16:53:00,2020-05-21 18:04:00,2,1,0.0,False
用户40188,2020-05-16 16:42:00,2020-05-17 07:30:00,0,0,0.0,False
用户40187,2020-05-16 16:36:00,2020-05-26 22:42:00,1,0,109.03,False
用户40186,2020-05-16 16:09:00,2020-05-26 22:27:00,1,0,1194.33,False
用户40185,2020-05-16 16:03:00,2020-05-16 16:09:00,0,0,26.1,False
用户40184,2020-05-16 15:54:00,2020-05-18 22:09:00,1,0,225.3,False
用户40183,2020-05-16 15:39:00,2020-05-22 17:42:00,0,0,0.63,False
用户40182,2020-05-16 15:31:00,2020-06-01 09:58:00,2,0,2756.25,False
用户40181,2020-05-16 15:19:00,2020-05-26 18:34:00,1,0,211.67,False
用户40180,2020-05-16 15:18:00,2020-05-16 15:18:00,1,0,0.0,False
用户40179,2020-05-16 14:46:00,2020-05-16 14:46:00,1,0,0.0,False
用户40178,2020-05-16 14:32:00,2020-05-26 18:26:00,0,0,0.0,False
用户40177,2020-05-16 14:06:00,2020-06-16 10:01:00,1,0,2358.77,False
用户40176,2020-05-16 13:57:00,2020-05-16 13:57:00,1,0,0.12,False
用户40175,2020-05-16 13:25:00,2020-05-16 13:25:00,0,0,0.0,False
用户40174,2020-05-16 12:32:00,2020-06-15 12:43:00,0,0,1734.48,False
用户40173,2020-05-16 12:24:00,2020-05-16 12:24:00,0,0,0.0,False
用户40172,2020-05-16 11:04:00,2020-05-19 12:34:00,1,0,92.82,False
用户40171,2020-05-16 10:13:00,2020-05-18 21:17:00,0,0,0.0,False
用户40170,2020-05-16 10:03:00,2020-05-16 10:04:00,0,0,17.13,False
用户40169,2020-05-16 02:51:00,2020-06-12 22:54:00,0,0,385.45,False
用户40168,2020-05-15 22:51:00,2020-05-15 22:52:00,0,0,69.87,False
用户40167,2020-05-15 20:37:00,2020-05-18 17:35:00,0,0,575.45,False
用户40166,2020-05-15 18:32:00,2020-05-15 18:32:00,0,0,0.0,False
用户40165,2020-05-15 18:06:00,2020-05-15 18:09:00,0,0,0.0,False
用户40164,2020-05-15 17:28:00,2020-05-15 17:29:00,0,0,0.9,False
用户40163,2020-05-15 17:24:00,2020-05-15 17:24:00,0,0,4.12,False
用户40162,2020-05-15 17:21:00,2020-05-15 17:21:00,0,0,0.0,False
用户40161,2020-05-15 17:02:00,2020-05-15 17:03:00,0,0,0.43,False
用户40160,2020-05-15 16:51:00,2020-05-15 16:51:00,0,0,299.05,False
用户40159,2020-05-15 16:43:00,2020-05-20 18:13:00,1,0,16.35,False
用户40158,2020-05-15 16:42:00,2020-05-15 16:42:00,0,0,3.32,False
用户40157,2020-05-15 15:43:00,2020-05-15 15:43:00,0,0,1.15,False
用户40156,2020-05-15 15:41:00,2020-06-05 18:35:00,0,0,0.0,False
用户40155,2020-05-15 14:52:00,2020-05-16 09:27:00,0,0,0.0,False
用户40154,2020-05-15 14:24:00,2020-05-15 14:25:00,0,0,0.0,False
用户40153,2020-05-15 14:12:00,2020-06-18 09:10:00,1,0,2155.72,False
用户40152,2020-05-15 14:00:00,2020-05-15 14:01:00,1,0,0.0,False
用户40151,2020-05-15 12:45:00,2020-05-15 12:45:00,0,0,0.53,False
用户40150,2020-05-15 12:43:00,2020-05-15 12:43:00,0,0,0.0,False
用户40149,2020-05-15 12:13:00,2020-05-16 09:15:00,1,0,0.0,False
用户40148,2020-05-15 12:05:00,2020-05-27 11:09:00,1,0,2075.0,False
用户40147,2020-05-15 11:47:00,2020-05-15 11:48:00,0,0,0.0,False
用户40146,2020-05-15 11:43:00,2020-05-15 11:43:00,0,0,2.92,False
用户40145,2020-05-15 11:26:00,2020-05-15 11:27:00,0,0,62.67,False
用户40144,2020-05-15 11:03:00,2020-05-26 15:21:00,0,0,0.0,False
用户40143,2020-05-15 10:13:00,2020-05-15 10:16:00,0,0,124.45,False
用户40142,2020-05-15 10:00:00,2020-05-15 10:01:00,0,0,4.6,False
用户40141,2020-05-15 09:31:00,2020-05-15 09:31:00,1,0,0.0,False
用户40136,2020-05-15 09:31:00,2020-05-15 09:31:00,1,0,0.0,False
用户40137,2020-05-15 09:31:00,2020-06-03 07:44:00,1,0,559.32,False
用户40138,2020-05-15 09:31:00,2020-06-13 13:15:00,1,0,4364.95,False
用户40139,2020-05-15 09:31:00,2020-06-02 09:14:00,1,0,1060.25,False
用户40140,2020-05-15 09:31:00,2020-06-08 11:13:00,1,0,1599.13,False
用户40133,2020-05-15 09:31:00,2020-05-18 21:49:00,1,0,98.28,False
用户40134,2020-05-15 09:31:00,2020-05-23 06:35:00,1,0,1715.73,False
用户40135,2020-05-15 09:31:00,2020-05-15 09:31:00,1,0,0.0,False
用户40130,2020-05-15 09:27:00,2020-05-15 09:27:00,1,0,0.0,False
用户40131,2020-05-15 09:27:00,2020-06-07 18:46:00,1,0,1628.08,False
用户40132,2020-05-15 09:27:00,2020-06-13 19:51:00,1,0,3239.4,False
用户40126,2020-05-15 09:27:00,2020-06-11 12:59:00,1,0,128.52,False
用户40127,2020-05-15 09:27:00,2020-05-15 09:27:00,1,0,0.0,False
用户40128,2020-05-15 09:27:00,2020-05-29 20:13:00,1,0,129.2,False
用户40129,2020-05-15 09:27:00,2020-06-11 13:10:00,1,0,1655.92,False
用户40125,2020-05-15 09:27:00,2020-06-02 08:14:00,1,0,3251.03,False
用户40118,2020-05-15 09:27:00,2020-05-28 22:17:00,1,0,147.77,False
用户40119,2020-05-15 09:27:00,2020-05-15 09:27:00,2,0,2069.28,False
用户40120,2020-05-15 09:27:00,2020-05-26 18:27:00,1,0,1008.28,False
用户40121,2020-05-15 09:27:00,2020-05-17 17:43:00,1,0,0.0,False
用户40122,2020-05-15 09:27:00,2020-05-30 11:00:00,1,0,1570.33,False
用户40123,2020-05-15 09:27:00,2020-06-03 07:47:00,1,0,93.13,False
用户40124,2020-05-15 09:27:00,2020-05-23 22:19:00,1,0,94.43,False
用户40113,2020-05-15 09:27:00,2020-06-09 16:22:00,2,1,4208.5,False
用户40114,2020-05-15 09:27:00,2020-06-14 10:34:00,1,0,1068.97,False
用户40115,2020-05-15 09:27:00,2020-05-15 09:27:00,1,0,0.0,False
用户40116,2020-05-15 09:27:00,2020-05-25 09:22:00,2,1,0.22,False
用户40117,2020-05-15 09:27:00,2020-05-18 15:15:00,1,0,189.67,False
用户40110,2020-05-15 09:27:00,2020-05-28 11:02:00,1,0,2848.5,False
用户40111,2020-05-15 09:27:00,2020-05-15 09:27:00,1,0,0.0,False
用户40112,2020-05-15 09:27:00,2020-06-15 16:02:00,1,0,260.35,False
用户40108,2020-05-15 09:27:00,2020-06-05 00:59:00,1,0,1930.45,False
用户40109,2020-05-15 09:27:00,2020-05-21 16:23:00,1,0,753.2,False
用户40102,2020-05-15 09:27:00,2020-05-22 10:30:00,1,0,0.0,False
用户40103,2020-05-15 09:27:00,2020-06-05 09:15:00,1,0,1324.52,False
用户40104,2020-05-15 09:27:00,2020-06-09 17:55:00,1,0,2463.28,False
用户40105,2020-05-15 09:27:00,2020-06-08 09:14:00,1,0,3153.1,False
用户40106,2020-05-15 09:27:00,2020-05-15 09:27:00,1,0,0.0,False
用户40107,2020-05-15 09:27:00,2020-05-19 07:41:00,1,0,378.08,False
用户40097,2020-05-15 09:26:00,2020-05-18 15:39:00,1,0,3.42,False
用户40098,2020-05-15 09:26:00,2020-05-15 09:26:00,1,0,570.13,False
用户40099,2020-05-15 09:26:00,2020-06-08 14:17:00,2,0,7053.5,False
用户40101,2020-05-15 09:26:00,2020-05-25 09:21:00,1,0,1221.83,False
用户40094,2020-05-15 09:26:00,2020-05-20 22:35:00,1,0,1078.12,False
用户40095,2020-05-15 09:26:00,2020-05-24 21:05:00,1,0,3405.8,False
用户40096,2020-05-15 09:26:00,2020-06-07 19:57:00,1,0,918.27,False
用户40093,2020-05-15 09:21:00,2020-06-12 19:16:00,1,0,4717.0,False
用户40092,2020-05-15 09:17:00,2020-05-15 09:17:00,1,0,8.93,False
用户40091,2020-05-15 08:54:00,2020-05-15 08:54:00,0,0,0.0,False
用户40090,2020-05-15 08:47:00,2020-05-15 08:52:00,0,0,3.02,False
用户40089,2020-05-15 08:33:00,2020-05-15 08:33:00,0,0,299.95,False
用户40088,2020-05-14 23:54:00,2020-05-14 23:55:00,0,0,8.48,False
用户40087,2020-05-14 23:33:00,2020-05-14 23:33:00,0,0,29.87,False
用户40086,2020-05-14 22:54:00,2020-05-14 22:54:00,0,0,0.0,False
用户40085,2020-05-14 22:36:00,2020-05-19 10:55:00,0,0,0.0,False
用户40084,2020-05-14 19:15:00,2020-05-14 19:15:00,0,0,0.0,False
用户40083,2020-05-14 18:02:00,2020-05-14 18:02:00,0,0,146.43,False
用户40082,2020-05-14 17:58:00,2020-06-12 09:11:00,1,0,79.48,False
用户40081,2020-05-14 17:28:00,2020-05-31 22:32:00,0,0,1240.15,False
用户40080,2020-05-14 16:34:00,2020-06-13 12:16:00,0,0,0.0,False
用户40079,2020-05-14 15:35:00,2020-05-14 15:36:00,0,0,60.98,False
用户40078,2020-05-14 15:07:00,2020-05-18 16:16:00,0,0,0.0,False
用户40077,2020-05-14 14:31:00,2020-05-14 14:32:00,1,0,0.0,False
用户40076,2020-05-14 14:13:00,2020-05-14 14:13:00,0,0,0.0,False
用户40075,2020-05-14 14:07:00,2020-05-14 14:07:00,0,0,5.23,False
用户40074,2020-05-14 14:01:00,2020-05-14 14:02:00,0,0,97.2,False
用户40073,2020-05-14 12:41:00,2020-05-15 08:07:00,1,0,72.23,False
用户40072,2020-05-14 11:44:00,2020-05-14 11:44:00,0,0,0.25,False
用户40071,2020-05-14 11:26:00,2020-05-14 11:26:00,0,0,0.35,False
用户40070,2020-05-14 10:39:00,2020-05-17 16:59:00,0,0,1241.72,False
用户40069,2020-05-14 10:27:00,2020-05-28 21:32:00,0,0,9.38,False
用户40068,2020-05-14 10:20:00,2020-05-14 10:20:00,0,0,4.1,False
用户40067,2020-05-14 10:08:00,2020-05-14 10:09:00,0,0,0.0,False
用户40066,2020-05-14 10:00:00,2020-06-17 08:45:00,1,0,3026.92,False
用户40065,2020-05-14 09:59:00,2020-05-21 10:22:00,0,0,666.35,False
用户40064,2020-05-14 09:51:00,2020-05-14 09:52:00,0,0,101.12,False
用户40060,2020-05-14 09:33:00,2020-06-18 08:17:00,1,0,6723.07,False
用户40061,2020-05-14 09:33:00,2020-06-13 09:18:00,1,0,6267.72,False
用户40062,2020-05-14 09:33:00,2020-06-17 10:58:00,1,0,10091.23,False
用户40063,2020-05-14 09:33:00,2020-06-12 09:49:00,1,0,7541.95,False
用户40058,2020-05-14 09:08:00,2020-06-05 22:09:00,0,0,748.03,False
用户40057,2020-05-14 01:43:00,2020-05-28 19:10:00,0,0,46.2,False
用户40056,2020-05-13 23:58:00,2020-05-14 08:39:00,0,0,37.97,False
用户40055,2020-05-13 21:42:00,2020-05-18 22:09:00,0,0,371.97,False
用户40054,2020-05-13 21:41:00,2020-05-13 21:41:00,0,0,0.0,False
用户40053,2020-05-13 17:22:00,2020-05-13 17:22:00,1,0,2015.35,False
用户40052,2020-05-13 17:11:00,2020-05-13 17:12:00,0,0,1.02,False
用户40051,2020-05-13 17:04:00,2020-05-13 17:05:00,0,0,13.93,False
用户40050,2020-05-13 16:48:00,2020-05-13 16:48:00,0,0,0.78,False
用户40049,2020-05-13 15:58:00,2020-05-13 15:58:00,0,0,0.0,False
用户40048,2020-05-13 15:51:00,2020-05-13 15:51:00,0,0,0.0,False
用户40047,2020-05-13 14:24:00,2020-06-14 08:57:00,3,1,2690.17,False
用户40046,2020-05-13 14:05:00,2020-06-14 16:36:00,1,0,4487.25,False
用户40045,2020-05-13 14:02:00,2020-06-01 07:29:00,1,0,1446.22,False
用户40042,2020-05-13 14:00:00,2020-05-21 20:05:00,1,0,158.53,False
用户40043,2020-05-13 14:00:00,2020-06-05 12:41:00,1,0,1647.73,False
用户40044,2020-05-13 14:00:00,2020-05-21 20:52:00,2,0,27.78,False
用户40037,2020-05-13 13:54:00,2020-05-15 10:25:00,1,0,138.6,False
用户40038,2020-05-13 13:54:00,2020-05-13 13:54:00,1,0,0.0,False
用户40039,2020-05-13 13:54:00,2020-06-03 15:58:00,1,0,1252.57,False
用户40040,2020-05-13 13:54:00,2020-05-23 10:08:00,1,0,141.42,False
用户40041,2020-05-13 13:54:00,2020-05-13 14:39:00,1,0,32.95,False
用户40036,2020-05-13 13:43:00,2020-06-18 08:18:00,1,0,1587.3,False
用户40035,2020-05-13 13:43:00,2020-06-15 22:23:00,1,0,1515.28,False
用户40034,2020-05-13 13:42:00,2020-05-13 13:47:00,0,0,186.65,False
用户40033,2020-05-13 13:20:00,2020-05-13 13:20:00,1,0,0.0,False
用户40032,2020-05-13 13:20:00,2020-05-16 09:55:00,1,0,116.72,False
用户40031,2020-05-13 12:17:00,2020-05-13 12:31:00,0,0,4.98,False
用户40029,2020-05-13 12:02:00,2020-06-17 22:27:00,1,0,301.23,False
用户40030,2020-05-13 12:02:00,2020-06-15 19:47:00,1,0,2438.38,False
用户40025,2020-05-13 12:02:00,2020-05-13 17:26:00,1,0,17.2,False
用户40026,2020-05-13 12:02:00,2020-05-15 16:34:00,1,0,8.75,False
用户40027,2020-05-13 12:02:00,2020-05-15 15:50:00,1,0,35.35,False
用户40028,2020-05-13 12:02:00,2020-05-30 23:08:00,2,0,312.15,False
用户40019,2020-05-13 12:02:00,2020-05-23 21:09:00,1,0,290.2,False
用户40020,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户40021,2020-05-13 12:02:00,2020-05-25 05:36:00,1,0,593.05,False
用户40022,2020-05-13 12:02:00,2020-06-16 07:21:00,1,0,4554.65,False
用户40023,2020-05-13 12:02:00,2020-05-13 17:18:00,1,0,41.23,False
用户40024,2020-05-13 12:02:00,2020-05-13 19:06:00,1,0,215.17,False
用户40014,2020-05-13 12:02:00,2020-05-16 10:39:00,1,0,31.23,False
用户40015,2020-05-13 12:02:00,2020-06-01 15:22:00,1,0,309.27,False
用户40016,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户40017,2020-05-13 12:02:00,2020-05-17 13:27:00,1,0,2.15,False
用户40018,2020-05-13 12:02:00,2020-05-17 21:51:00,1,0,5.42,False
用户40008,2020-05-13 12:02:00,2020-06-16 18:03:00,1,0,554.57,False
用户40009,2020-05-13 12:02:00,2020-05-16 23:33:00,1,0,44.58,False
用户40010,2020-05-13 12:02:00,2020-05-28 18:21:00,1,0,418.52,False
用户40011,2020-05-13 12:02:00,2020-05-27 22:07:00,1,0,108.48,False
用户40012,2020-05-13 12:02:00,2020-05-13 19:11:00,1,0,67.3,False
用户40013,2020-05-13 12:02:00,2020-05-29 15:24:00,1,0,478.07,False
用户40002,2020-05-13 12:02:00,2020-05-14 14:01:00,1,0,177.13,False
用户40003,2020-05-13 12:02:00,2020-05-17 17:44:00,1,0,22.82,False
用户40004,2020-05-13 12:02:00,2020-05-31 20:26:00,1,0,1867.57,False
用户40005,2020-05-13 12:02:00,2020-05-22 09:31:00,1,0,75.17,False
用户40006,2020-05-13 12:02:00,2020-06-13 00:01:00,1,0,285.6,False
用户40007,2020-05-13 12:02:00,2020-05-24 19:14:00,1,0,31.38,False
用户39995,2020-05-13 12:02:00,2020-06-10 15:37:00,1,0,1150.45,False
用户39996,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39997,2020-05-13 12:02:00,2020-05-14 22:49:00,1,0,2.28,False
用户39998,2020-05-13 12:02:00,2020-06-14 16:11:00,1,0,34.98,False
用户39999,2020-05-13 12:02:00,2020-06-05 13:52:00,1,0,39.88,False
用户40000,2020-05-13 12:02:00,2020-06-13 20:27:00,1,0,906.87,False
用户40001,2020-05-13 12:02:00,2020-05-13 17:52:00,1,0,62.62,False
用户39990,2020-05-13 12:02:00,2020-05-13 17:25:00,1,0,55.2,False
用户39991,2020-05-13 12:02:00,2020-06-05 08:53:00,1,0,1199.3,False
用户39992,2020-05-13 12:02:00,2020-05-17 15:39:00,1,0,306.95,False
用户39993,2020-05-13 12:02:00,2020-06-09 19:09:00,1,0,1838.65,False
用户39994,2020-05-13 12:02:00,2020-05-24 20:45:00,1,0,48.3,False
用户39987,2020-05-13 12:02:00,2020-05-24 08:55:00,1,0,709.9,False
用户39988,2020-05-13 12:02:00,2020-05-16 18:03:00,1,0,17.97,False
用户39989,2020-05-13 12:02:00,2020-05-24 09:28:00,1,0,332.97,False
用户39985,2020-05-13 12:02:00,2020-05-15 08:26:00,1,0,18.28,False
用户39986,2020-05-13 12:02:00,2020-05-15 08:11:00,1,0,21.5,False
用户39979,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39980,2020-05-13 12:02:00,2020-06-15 10:08:00,2,0,3187.43,False
用户39981,2020-05-13 12:02:00,2020-06-01 22:34:00,1,0,54.8,False
用户39982,2020-05-13 12:02:00,2020-05-28 19:29:00,1,0,130.27,False
用户39983,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39984,2020-05-13 12:02:00,2020-05-22 08:08:00,1,0,45.7,False
用户39973,2020-05-13 12:02:00,2020-06-02 19:18:00,1,0,196.5,False
用户39974,2020-05-13 12:02:00,2020-06-04 15:07:00,1,0,787.63,False
用户39975,2020-05-13 12:02:00,2020-05-13 21:27:00,1,0,3.02,False
用户39976,2020-05-13 12:02:00,2020-06-03 23:12:00,1,0,131.2,False
用户39977,2020-05-13 12:02:00,2020-05-13 18:19:00,1,0,0.0,False
用户39978,2020-05-13 12:02:00,2020-06-04 19:57:00,1,0,1001.72,False
用户39967,2020-05-13 12:02:00,2020-05-30 13:19:00,1,0,572.68,False
用户39968,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39969,2020-05-13 12:02:00,2020-05-17 17:13:00,1,0,863.53,False
用户39970,2020-05-13 12:02:00,2020-05-15 14:10:00,1,0,23.02,False
用户39971,2020-05-13 12:02:00,2020-05-23 10:46:00,3,0,0.1,False
用户39972,2020-05-13 12:02:00,2020-05-14 09:56:00,1,0,45.15,False
用户39961,2020-05-13 12:02:00,2020-06-13 14:55:00,1,0,666.62,False
用户39962,2020-05-13 12:02:00,2020-06-16 22:18:00,1,0,5334.75,False
用户39963,2020-05-13 12:02:00,2020-06-15 14:02:00,1,0,135.85,False
用户39964,2020-05-13 12:02:00,2020-06-16 15:22:00,1,0,746.67,False
用户39965,2020-05-13 12:02:00,2020-06-15 21:37:00,1,0,807.7,False
用户39966,2020-05-13 12:02:00,2020-06-02 09:58:00,1,0,2030.2,False
用户39955,2020-05-13 12:02:00,2020-06-14 20:41:00,1,0,1265.8,False
用户39956,2020-05-13 12:02:00,2020-06-04 23:52:00,1,0,518.0,False
用户39957,2020-05-13 12:02:00,2020-06-14 20:58:00,1,0,650.37,False
用户39958,2020-05-13 12:02:00,2020-06-15 21:26:00,1,0,578.33,False
用户39959,2020-05-13 12:02:00,2020-06-14 20:23:00,1,0,560.6,False
用户39960,2020-05-13 12:02:00,2020-06-15 21:04:00,1,0,2898.58,False
用户39953,2020-05-13 12:02:00,2020-06-17 22:47:00,1,0,1660.28,False
用户39954,2020-05-13 12:02:00,2020-05-23 21:24:00,1,0,124.15,False
用户39947,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39948,2020-05-13 12:02:00,2020-05-28 17:10:00,1,0,363.02,False
用户39949,2020-05-13 12:02:00,2020-06-17 19:59:00,1,0,1549.12,False
用户39950,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39951,2020-05-13 12:02:00,2020-06-14 18:52:00,1,0,542.85,False
用户39952,2020-05-13 12:02:00,2020-06-14 12:25:00,1,0,2749.45,False
用户39944,2020-05-13 12:02:00,2020-06-18 08:09:00,1,0,1756.9,False
用户39945,2020-05-13 12:02:00,2020-06-17 21:19:00,1,0,1811.82,False
用户39946,2020-05-13 12:02:00,2020-06-17 08:30:00,1,0,202.07,False
用户39939,2020-05-13 12:02:00,2020-06-11 11:10:00,1,0,914.58,False
用户39940,2020-05-13 12:02:00,2020-06-17 07:44:00,1,0,2884.63,False
用户39941,2020-05-13 12:02:00,2020-05-22 14:09:00,1,0,13.03,False
用户39942,2020-05-13 12:02:00,2020-06-13 16:53:00,1,0,146.32,False
用户39943,2020-05-13 12:02:00,2020-06-15 21:38:00,1,0,406.57,False
用户39936,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39937,2020-05-13 12:02:00,2020-06-14 16:06:00,1,0,205.98,False
用户39938,2020-05-13 12:02:00,2020-06-14 20:59:00,1,0,856.73,False
用户39931,2020-05-13 12:02:00,2020-06-14 11:26:00,1,0,1171.63,False
用户39932,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39933,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39934,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39935,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39924,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39925,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39926,2020-05-13 12:02:00,2020-05-18 07:32:00,1,0,168.93,False
用户39927,2020-05-13 12:02:00,2020-05-21 17:29:00,1,0,921.28,False
用户39928,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,1.02,False
用户39929,2020-05-13 12:02:00,2020-05-25 00:40:00,1,0,73.35,False
用户39930,2020-05-13 12:02:00,2020-06-14 11:58:00,1,0,1524.9,False
用户39923,2020-05-13 12:02:00,2020-05-13 12:02:00,1,0,0.0,False
用户39922,2020-05-13 11:51:00,2020-05-13 11:52:00,0,0,3.83,False
